original_name,formatted_address,latitude,longitude,display_name,class,type,city_district
월곶동,경기도 시흥시 월곶동,37.384096,126.75613604952642,"월곶동, 시흥시, 경기도, 대한민국",boundary,administrative,경기도 시흥시
정왕동,경기도 시흥시 정왕동,37.343924,126.7308801,"정왕동, 정왕2동, 시흥시, 경기도, 15082, 대한민국",place,quarter,경기도 시흥시
죽율동,경기도 시흥시 죽율동,37.3496075,126.7629938,"죽율동, 정왕본동, 시흥시, 경기도, 15050, 대한민국",place,quarter,경기도 시흥시
무지내동,경기도 시흥시 무지내동,37.4165822,126.8398636,"무지내동, 과림동, 시흥시, 경기도, 14933, 대한민국",place,quarter,경기도 시흥시
배곧동,경기도 시흥시 배곧동,37.3675747,126.7218267,"배곧동, 배곧2동, 시흥시, 경기도, 15011, 대한민국",place,quarter,경기도 시흥시
당동,경기도 군포시 당동,37.3473986,126.9425754,"당동, 군포2동, 군포시, 경기도, 15861, 대한민국",place,quarter,경기도 군포시
당정동,경기도 당정동,37.3503703,126.9552286,"당정동, 경기도, 대한민국",place,village,경기도
부곡동,경기도 의왕시 부곡동,37.3237611,126.9568135991738,"부곡동, 의왕시, 경기도, 대한민국",boundary,administrative,경기도 의왕시
산본동,경기도 산본동,37.3704501,126.9299906,"산본동, 경기도, 대한민국",place,village,경기도
금정동,경기도 군포시 금정동,37.36809475,126.94583026132663,"금정동, 군포시, 경기도, 대한민국",boundary,administrative,경기도 군포시
둔대동,경기도 군포시 둔대동,37.3253742,126.89015,"둔대동, 대야동, 군포시, 경기도, 대한민국",place,village,경기도 군포시
속달동,경기도 군포시 속달동,37.3435599,126.8999649118755,"속달동, 대야동, 군포시, 경기도, 대한민국",place,village,경기도 군포시
대야미동,경기도 대야미동,37.32803595,126.9200778648549,"대야미동, 경기도, 대한민국",place,village,경기도
도마교동,경기도 군포시 도마교동,37.3157322,126.9209038,"도마교동, 송부동, 군포시, 경기도, 대한민국",place,village,경기도 군포시
고천동,경기도 의왕시 고천동,37.341414400000005,126.98722214320084,"고천동, 의왕시, 경기도, 대한민국",boundary,administrative,경기도 의왕시
이동,경기도 안산시 이동,37.3102303,126.8546722,"이동, 상록구, 안산시, 경기도, 15508, 대한민국",place,quarter,경기도 안산시
삼동,경기도 광주시 삼동,37.4086808,127.2033669,"삼동, 순암로, 중대동, 광남1동, 광주시, 경기도, 12767, 대한민국",railway,station,경기도 광주시
왕곡동,경기도 의왕시 왕곡동,37.3444941,126.9809099,"왕곡동, 고천동, 의왕시, 경기도, 대한민국",place,village,경기도 의왕시
오전동,경기도 의왕시 오전동,37.36102685,126.9826253438204,"오전동, 의왕시, 경기도, 대한민국",boundary,administrative,경기도 의왕시
학의동,경기도 의왕시 학의동,37.37944,127.00711,"학의동, 학현, 청계동, 의왕시, 경기도, 16016, 대한민국",place,quarter,경기도 의왕시
내손동,경기도 의왕시 내손동,37.3821161,126.9790943,"내손동, 내손2동, 의왕시, 경기도, 16031, 대한민국",place,quarter,경기도 의왕시
청계동,경기도 의왕시 청계동,37.3843639,127.01172992521784,"청계동, 의왕시, 경기도, 대한민국",boundary,administrative,경기도 의왕시
포일동,경기도 의왕시 포일동,37.3961195,126.9877019,"포일동, 청계동, 의왕시, 경기도, 16001, 대한민국",place,quarter,경기도 의왕시
월암동,경기도 의왕시 월암동,37.3103577,126.954739,"월암동, 부곡동, 의왕시, 경기도, 대한민국",place,village,경기도 의왕시
초평동,경기도 의왕시 초평동,37.3130141,126.9394149,"초평동, 부곡동, 의왕시, 경기도, 대한민국",place,village,경기도 의왕시
천현동,경기도 하남시 천현동,37.5301402,127.218433,"천현동, 창우동, 하남시, 경기도, 12956, 대한민국",place,quarter,경기도 하남시
하산곡동,경기도 하남시 하산곡동,37.5096,127.22713,"하산곡동, 창우동, 하남시, 경기도, 13025, 대한민국",place,quarter,경기도 하남시
창우동,경기도 하남시 창우동,37.51321595,127.24614992860664,"창우동, 하남시, 경기도, 대한민국",boundary,administrative,경기도 하남시
배알미동,경기도 하남시 배알미동,37.52387,127.26636,"배알미동, 아래배알미, 창우동, 하남시, 경기도, 12283, 대한민국",place,quarter,경기도 하남시
상산곡동,경기도 하남시 상산곡동,37.49293,127.23052,"상산곡동, 섬말, 창우동, 하남시, 경기도, 13027, 대한민국",place,quarter,경기도 하남시
신장동,광주광역시 남구 신장동,35.0590269,126.8181733,"신장동, 남구, 광주광역시, 58214, 대한민국",place,quarter,광주광역시 남구
당정동,경기도 당정동,37.3503703,126.9552286,"당정동, 경기도, 대한민국",place,village,경기도
덕풍동,경기도 하남시 덕풍동,37.5451587,127.2021787,"덕풍동, 덕풍3동, 하남시, 경기도, 12966, 대한민국",place,quarter,경기도 하남시
망월동,광주광역시 북구 망월동,35.1959299,126.9524002,"망월동, 북구, 광주광역시, 61140, 대한민국",place,quarter,광주광역시 북구
풍산동,경기도 고양시 풍산동,37.6641595,126.80115208167209,"풍산동, 일산동구, 고양시, 경기도, 대한민국",boundary,administrative,경기도 고양시
미사동,경기도 하남시 미사동,37.56989,127.20544,"미사동, 미사리, 미사1동, 하남시, 경기도, 12900, 대한민국",place,quarter,경기도 하남시
선동,부산광역시 금정구 선동,35.273008,129.1137121,"선동, 선두구동, 금정구, 부산광역시, 46213, 대한민국",place,quarter,부산광역시 금정구
감북동,경기도 하남시 감북동,37.5188629,127.1565208659174,"감북동, 하남시, 경기도, 대한민국",boundary,administrative,경기도 하남시
감일동,경기도 하남시 감일동,37.5000585,127.16835073239488,"감일동, 하남시, 경기도, 대한민국",boundary,administrative,경기도 하남시
감이동,경기도 하남시 감이동,37.5008886,127.164829,"감이동, 감일동, 하남시, 경기도, 13004, 대한민국",place,quarter,경기도 하남시
학암동,경기도 하남시 학암동,37.47703,127.15832,"학암동, 위례동, 하남시, 경기도, 13013, 대한민국",place,quarter,경기도 하남시
교산동,경기도 하남시 교산동,37.52453,127.20301,"교산동, 춘궁동, 하남시, 경기도, 13018, 대한민국",place,quarter,경기도 하남시
춘궁동,경기도 하남시 춘궁동,37.506452,127.1977057103463,"춘궁동, 하남시, 경기도, 대한민국",boundary,administrative,경기도 하남시
하사창동,경기도 하남시 하사창동,37.51138,127.20411,"하사창동, 춘궁동, 하남시, 경기도, 13018, 대한민국",place,quarter,경기도 하남시
상사창동,경기도 하남시 상사창동,37.4926,127.19636,"상사창동, 춘궁동, 하남시, 경기도, 13022, 대한민국",place,quarter,경기도 하남시
항동,서울특별시 구로구 항동,37.4813204,126.8244434,"항동, 오류2동, 구로구, 서울특별시, 08368, 대한민국",place,quarter,서울특별시 구로구
초일동,경기도 하남시 초일동,37.538933,127.1802775,"초일동, 초이동, 하남시, 경기도, 12985, 대한민국",place,quarter,경기도 하남시
초이동,경기도 하남시 초이동,37.5318494,127.17499519829052,"초이동, 하남시, 경기도, 대한민국",boundary,administrative,경기도 하남시
광암동,경기도 하남시 광암동,37.5244132,127.1738169,"광암동, 초이동, 하남시, 경기도, 12989, 대한민국",place,quarter,경기도 하남시
김량장동,경기도 용인시 김량장동,37.2339949,127.2029827,"김량장동, 처인구, 용인시, 경기도, 17050, 대한민국",place,quarter,경기도 용인시
역북동,경기도 용인시 역북동,37.2357419,127.1886075,"역북동, 처인구, 용인시, 경기도, 17055, 대한민국",place,quarter,경기도 용인시
삼가동,경기도 용인시 삼가동,37.2406,127.16606,"삼가동, 처인구, 용인시, 경기도, 17091, 대한민국",place,quarter,경기도 용인시
남동,광주광역시 동구 남동,35.1441195,126.9202003,"남동, 서남동, 동구, 광주광역시, 61487, 대한민국",place,quarter,광주광역시 동구
유방동,경기도 용인시 유방동,37.254388,127.2100363,"유방동, 처인구, 용인시, 경기도, 17043, 대한민국",place,quarter,경기도 용인시
고림동,경기도 용인시 고림동,37.247549,127.2255307,"고림동, 에코앤뷰, 처인구, 용인시, 경기도, 17149, 대한민국",place,quarter,경기도 용인시
마평동,경기도 용인시 마평동,37.2315252,127.2195298,"마평동, 처인구, 용인시, 경기도, 17144, 대한민국",place,quarter,경기도 용인시
운학동,경기도 용인시 운학동,37.21951,127.23625,"운학동, 처인구, 용인시, 경기도, 17145, 대한민국",place,quarter,경기도 용인시
호동,대전광역시 중구 호동,36.3020126,127.4441298,"호동, 석교동, 중구, 대전광역시, 35036, 대한민국",place,quarter,대전광역시 중구
해곡동,경기도 용인시 해곡동,37.197679,127.2682469,"해곡동, 처인구, 용인시, 경기도, 17161, 대한민국",place,quarter,경기도 용인시
포곡읍,경기도 용인시 포곡읍,37.28783,127.21495,"포곡읍, 용인시, 경기도, 17023, 대한민국",place,town,경기도 용인시
모현읍,경기도 용인시 모현읍,37.3297,127.21703,"모현읍, 처인구, 용인시, 경기도, 대한민국",boundary,administrative,경기도 용인시
이동읍,경기도 용인시 이동읍,37.141088,127.1958565,"이동읍, 용인시, 경기도, 17136, 대한민국",place,town,경기도 용인시
남사읍,경기도 용인시 남사읍,37.1271072,127.1550205,"남사읍, 용인시, 경기도, 17119, 대한민국",place,town,경기도 용인시
원삼면,경기도 용인시 원삼면,37.16838,127.31215,"원삼면, 용인시, 경기도, 17168, 대한민국",place,town,경기도 용인시
백암면,경기도 용인시 백암면,37.1613883,127.3742911,"백암면, 용인시, 경기도, 17178, 대한민국",place,town,경기도 용인시
양지면,경기도 용인시 양지면,37.24455,127.29056,"양지면, 용인시, 경기도, 17158, 대한민국",place,town,경기도 용인시
신갈동,경기도 용인시 신갈동,37.2784708,127.1023373,"신갈동, 기흥구, 용인시, 경기도, 16969, 대한민국",place,quarter,경기도 용인시
구갈동,경기도 용인시 구갈동,37.27485,127.12259,"구갈동, 기흥구, 용인시, 경기도, 17066, 대한민국",place,quarter,경기도 용인시
상갈동,경기도 용인시 상갈동,37.26498,127.1147,"상갈동, 기흥구, 용인시, 경기도, 17068, 대한민국",place,quarter,경기도 용인시
하갈동,경기도 용인시 하갈동,37.2567158,127.0902438,"하갈동, 기흥구, 용인시, 경기도, 17098, 대한민국",place,quarter,경기도 용인시
보라동,경기도 용인시 보라동,37.2527118,127.1143984,"보라동, 기흥구, 용인시, 경기도, 17079, 대한민국",place,quarter,경기도 용인시
지곡동,경기도 용인시 지곡동,37.2446558,127.1354847,"지곡동, 기흥구, 용인시, 경기도, 17088, 대한민국",place,quarter,경기도 용인시
공세동,경기도 용인시 공세동,37.23966,127.11107,"공세동, 기흥구, 용인시, 경기도, 17085, 대한민국",place,quarter,경기도 용인시
고매동,경기도 용인시 고매동,37.2260499,127.108922,"고매동, 기흥구, 용인시, 경기도, 17086, 대한민국",place,quarter,경기도 용인시
농서동,경기도 용인시 농서동,37.227301,127.0803025,"농서동, 기흥구, 용인시, 경기도, 18449, 대한민국",place,quarter,경기도 용인시
서천동,경기도 용인시 서천동,37.23839,127.08053,"서천동, 기흥구, 용인시, 경기도, 17104, 대한민국",place,quarter,경기도 용인시
영덕동,경기도 용인시 영덕동,37.273029,127.0812559,"영덕동, 기흥구, 용인시, 경기도, 16950, 대한민국",place,quarter,경기도 용인시
언남동,경기도 용인시 언남동,37.29459,127.13182,"언남동, 기흥구, 용인시, 경기도, 16916, 대한민국",place,quarter,경기도 용인시
마북동,경기도 용인시 마북동,37.3003279,127.1170325,"마북동, 기흥구, 용인시, 경기도, 16910, 대한민국",place,quarter,경기도 용인시
청덕동,경기도 용인시 청덕동,37.2940027,127.1518189,"청덕동, 기흥구, 용인시, 경기도, 16894, 대한민국",place,quarter,경기도 용인시
동백동,경기도 용인시 동백동,37.2857563,127.1594247,"동백동, 기흥구, 용인시, 경기도, 17000, 대한민국",place,quarter,경기도 용인시
중동,부산광역시 해운대구 중동,35.1666759,129.1678074,"중동, 해운대로, 중동, 중1동, 해운대구, 부산광역시, 48096, 대한민국",railway,station,부산광역시 해운대구
상하동,경기도 용인시 상하동,37.2636069,127.1400337,"상하동, 기흥구, 용인시, 경기도, 17070, 대한민국",place,quarter,경기도 용인시
보정동,경기도 용인시 보정동,37.3185389,127.1156843,"보정동, 기흥구, 용인시, 경기도, 16898, 대한민국",place,quarter,경기도 용인시
풍덕천동,경기도 용인시 풍덕천동,37.32397,127.09495,"풍덕천동, 신봉동, 수지구, 용인시, 경기도, 16837, 대한민국",place,quarter,경기도 용인시
죽전동,대구광역시 달서구 죽전동,35.8554316,128.5365409,"죽전동, 달서구, 대구광역시, 대한민국",boundary,administrative,대구광역시 달서구
동천동,경기도 용인시 동천동,37.34038,127.08564,"동천동, 신봉동, 수지구, 용인시, 경기도, 16822, 대한민국",place,quarter,경기도 용인시
고기동,경기도 용인시 고기동,37.35839,127.04901,"고기동, 수지구, 용인시, 경기도, 16800, 대한민국",place,quarter,경기도 용인시
신봉동,경기도 용인시 신봉동,37.3206926,127.0833645,"신봉동, 수지구, 용인시, 경기도, 16845, 대한민국",place,borough,경기도 용인시
상현동,경기도 용인시 상현동,37.30318,127.07704,"상현동, 신봉동, 수지구, 용인시, 경기도, 16938, 대한민국",place,quarter,경기도 용인시
금촌동,경기도 파주시 금촌동,37.7584627,126.7697535,"금촌동, 금촌1동, 파주시, 경기도, 10926, 대한민국",place,quarter,경기도 파주시
아동동,경기도 파주시 아동동,37.7675421,126.7847364,"아동동, 금촌1동, 파주시, 경기도, 10931, 대한민국",place,quarter,경기도 파주시
야동동,경기도 파주시 야동동,37.77806,126.76036,"야동동, 금촌3동, 파주시, 경기도, 10844, 대한민국",place,quarter,경기도 파주시
검산동,경기도 파주시 검산동,37.78322,126.74773,"검산동, 금촌3동, 파주시, 경기도, 10844, 대한민국",place,quarter,경기도 파주시
맥금동,경기도 파주시 맥금동,37.7820902,126.7290968,"맥금동, 금촌3동, 파주시, 경기도, 10860, 대한민국",place,quarter,경기도 파주시
교하동,경기도 파주시 교하동,37.726094,126.70192565938537,"교하동, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
야당동,경기도 파주시 야당동,37.7122203,126.7610935,"야당동, 운정3동, 파주시, 경기도, 10908, 대한민국",place,quarter,경기도 파주시
다율동,경기도 파주시 다율동,37.735546,126.7247391,"다율동, 교하동, 파주시, 경기도, 10876, 대한민국",place,quarter,경기도 파주시
오도동,경기도 파주시 오도동,37.75209,126.72436,"오도동, 교하동, 파주시, 경기도, 10876, 대한민국",place,quarter,경기도 파주시
상지석동,경기도 파주시 상지석동,37.7289702,126.7779216,"상지석동, 운정1동, 파주시, 경기도, 10910, 대한민국",place,quarter,경기도 파주시
산남동,충청북도 청주시 산남동,36.613772,127.468107,"산남동, 서원구, 청주시, 충청북도, 28624, 대한민국",place,quarter,충청북도 청주시
동패동,경기도 파주시 동패동,37.714996,126.7234829,"동패동, 교하동, 파주시, 경기도, 10956, 대한민국",place,quarter,경기도 파주시
당하동,서구 당하동,37.59073515,126.6762148802504,"당하동, 서구, 대한민국",boundary,administrative,서구
문발동,경기도 파주시 문발동,37.7210745,126.7001572,"문발동, 교하동, 파주시, 경기도, 10880, 대한민국",place,quarter,경기도 파주시
송촌동,대전광역시 대덕구 송촌동,36.3647565,127.4428203,"송촌동, 대덕구, 대전광역시, 대한민국",boundary,administrative,대전광역시 대덕구
목동동,경기도 파주시 목동동,37.7257448,126.7371479,"목동동, 운정2동, 파주시, 경기도, 10892, 대한민국",place,quarter,경기도 파주시
하지석동,경기도 파주시 하지석동,37.76224,126.74575,"하지석동, 교하동, 파주시, 경기도, 10867, 대한민국",place,quarter,경기도 파주시
서패동,경기도 파주시 서패동,37.715606,126.6985754,"서패동, 교하동, 파주시, 경기도, 10883, 대한민국",place,quarter,경기도 파주시
신촌동,서울특별시 서대문구 신촌동,37.5662284,126.94291975147866,"신촌동, 서대문구, 서울특별시, 대한민국",boundary,administrative,서울특별시 서대문구
연다산동,경기도 파주시 연다산동,37.7419,126.70479,"연다산동, 교하동, 파주시, 경기도, 10863, 대한민국",place,quarter,경기도 파주시
와동동,경기도 파주시 와동동,37.7303479,126.759905,"와동동, 운정1동, 파주시, 경기도, 10896, 대한민국",place,quarter,경기도 파주시
금릉동,경기도 파주시 금릉동,37.7517686,126.7863137,"금릉동, 금촌2동, 파주시, 경기도, 10934, 대한민국",place,quarter,경기도 파주시
문산읍,경상남도 진주시 문산읍,35.1614487,128.180766,"문산읍, 진주시, 경상남도, 52834, 대한민국",boundary,administrative,경상남도 진주시
파주읍,경기도 파주시 파주읍,37.8292632,126.8164928,"파주읍, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
법원읍,경기도 파주시 법원읍,37.8656,126.89057,"법원읍, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
조리읍,경기도 파주시 조리읍,37.7532481,126.8140871,"조리읍, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
월롱면,경기도 파주시 월롱면,37.79784,126.79092,"월롱면, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
탄현면,경기도 파주시 탄현면,37.80919,126.71015,"탄현면, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
광탄면,경기도 파주시 광탄면,37.7797029,126.8821362,"광탄면, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
파평면,경기도 파주시 파평면,37.91415105,126.85276702193542,"파평면, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
적성면,경기도 파주시 적성면,37.96615,126.9245393,"적성면, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
군내면,경기도 파주시 군내면,37.934471,126.72232567018648,"군내면, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
장단면,경기도 파주시 장단면,37.8769367,126.71247587539484,"장단면, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
진동면,경상남도 창원시 진동면,35.12346,128.50053,"진동면, 창원시, 경상남도, 51793, 대한민국",place,town,경상남도 창원시
진서면,경기도 파주시 진서면,37.95134025,126.7109089661522,"진서면, 파주시, 경기도, 대한민국",boundary,administrative,경기도 파주시
창전동,서울특별시 마포구 창전동,37.55007,126.92938,"창전동, 10통, 서강동, 마포구, 서울특별시, 04069, 대한민국",place,quarter,서울특별시 마포구
관고동,경기도 이천시 관고동,37.2816133,127.4298025,"관고동, 이천시, 경기도, 17379, 대한민국",place,quarter,경기도 이천시
중리동,대전광역시 대덕구 중리동,36.3629656,127.4280754,"중리동, 대덕구, 대전광역시, 34395, 대한민국",boundary,administrative,대전광역시 대덕구
증일동,경기도 이천시 증일동,37.2635,127.43424,"증일동, 이천시, 경기도, 17391, 대한민국",place,quarter,경기도 이천시
율현동,서울특별시 강남구 율현동,37.4714,127.1113,"율현동, 세곡동, 강남구, 서울특별시, 06378, 대한민국",place,quarter,서울특별시 강남구
진리동,경기도 이천시 진리동,37.26863,127.4543,"진리동, 이천시, 경기도, 17381, 대한민국",place,quarter,경기도 이천시
안흥동,경상북도 안동시 안흥동,36.56336,128.73242,"안흥동, 안동시, 경상북도, 36700, 대한민국",place,quarter,경상북도 안동시
갈산동,경기도 안양시 갈산동,37.37762545,126.96445780588628,"갈산동, 동안구, 안양시, 경기도, 대한민국",boundary,administrative,경기도 안양시
증포동,경기도 이천시 증포동,37.2926521,127.456824,"증포동, 모전리, 이천시, 경기도, 17348, 대한민국",place,quarter,경기도 이천시
송정동,서울특별시 성동구 송정동,37.55374825,127.06848349493912,"송정동, 성동구, 서울특별시, 대한민국",boundary,administrative,서울특별시 성동구
사음동,경기도 이천시 사음동,37.2979,127.41819,"사음동, 수하리, 이천시, 경기도, 17308, 대한민국",place,quarter,경기도 이천시
단월동,충청북도 충주시 단월동,36.9466684,127.9065639,"단월동, 충주시, 충청북도, 27478, 대한민국",place,quarter,충청북도 충주시
대포동,강원특별자치도 속초시 대포동,38.17307,128.5993,"대포동, 속초시, 강원특별자치도, 대한민국",boundary,administrative,강원특별자치도 속초시
고담동,경기도 이천시 고담동,37.24352,127.46106,"고담동, 가좌리, 이천시, 경기도, 17329, 대한민국",place,quarter,경기도 이천시
장록동,광주광역시 광산구 장록동,35.1340614,126.7754667,"장록동, 광산구, 광주광역시, 62393, 대한민국",place,quarter,광주광역시 광산구
장호원읍,경기도 이천시 장호원읍,37.13181,127.59698,"장호원읍, 이천시, 경기도, 17422, 대한민국",place,town,경기도 이천시
부발읍,경기도 이천시 부발읍,37.283401,127.4872796,"부발읍, 이천시, 경기도, 17324, 대한민국",place,town,경기도 이천시
신둔면,경기도 이천시 신둔면,37.31053,127.40729,"신둔면, 이천시, 경기도, 17303, 대한민국",place,town,경기도 이천시
백사면,경기도 이천시 백사면,37.32444,127.48628,"백사면, 이천시, 경기도, 17312, 대한민국",place,town,경기도 이천시
호법면,경기도 이천시 호법면,37.217,127.41843,"호법면, 이천시, 경기도, 17394, 대한민국",place,town,경기도 이천시
마장면,경기도 이천시 마장면,37.2497263,127.3634125,"마장면, 이천시, 경기도, 17387, 대한민국",place,town,경기도 이천시
대월면,경기도 이천시 대월면,37.21443,127.50044,"대월면, 이천시, 경기도, 17343, 대한민국",place,town,경기도 이천시
모가면,경기도 이천시 모가면,37.173051,127.4662734,"모가면, 이천시, 경기도, 17408, 대한민국",place,town,경기도 이천시
설성면,경기도 이천시 설성면,37.14012,127.52471,"설성면, 이천시, 경기도, 17411, 대한민국",place,town,경기도 이천시
율면,경기도 이천시 율면,37.0937144,127.5482665,"율면, 이천시, 경기도, 17423, 대한민국",place,town,경기도 이천시
봉산동,대구광역시 중구 봉산동,35.86322,128.59761,"봉산동, 성내1동, 중구, 대구광역시, 41959, 대한민국",place,quarter,대구광역시 중구
숭인동,서울특별시 종로구 숭인동,37.57648,127.01848,"숭인동, 숭인1동, 종로구, 서울특별시, 03110, 대한민국",place,quarter,서울특별시 종로구
영동,충청북도 영동군 영동,36.1726667,127.7858142,"영동, 87, 계산로, 영동읍, 영동군, 충청북도, 29144, 대한민국",railway,station,충청북도 영동군
봉남동,경기도 안성시 봉남동,37.00865,127.27642,"봉남동, 안성시, 경기도, 17592, 대한민국",place,quarter,경기도 안성시
구포동,부산광역시 북구 구포동,35.19957,129.00564,"구포동, 구포3동, 북구, 부산광역시, 46633, 대한민국",place,quarter,부산광역시 북구
동본동,경기도 안성시 동본동,37.00689,127.27176,"동본동, 안성시, 경기도, 17592, 대한민국",place,quarter,경기도 안성시
명륜동,부산광역시 동래구 명륜동,35.2106872,129.0816077,"명륜동, 동래구, 부산광역시, 대한민국",boundary,administrative,부산광역시 동래구
옥천동,서울특별시 서대문구 옥천동,37.56921495,126.95781092545909,"옥천동, 서대문구, 서울특별시, 대한민국",boundary,legal,서울특별시 서대문구
낙원동,강원특별자치도 춘천시 낙원동,37.8788193,127.7242896,"낙원동, 춘천시, 강원특별자치도, 24274, 대한민국",place,quarter,강원특별자치도 춘천시
창전동,서울특별시 마포구 창전동,37.55007,126.92938,"창전동, 10통, 서강동, 마포구, 서울특별시, 04069, 대한민국",place,quarter,서울특별시 마포구
성남동,대전광역시 동구 성남동,36.3442567,127.434264,"성남동, 동구, 대전광역시, 대한민국",boundary,administrative,대전광역시 동구
신흥동,중구 신흥동,37.46593,126.63732,"신흥동, 중구, 인천, 대한민국",boundary,administrative,중구
인지동,경기도 안성시 인지동,37.004663,127.2686896,"인지동, 안성시, 경기도, 17583, 대한민국",place,quarter,경기도 안성시
금산동,경기도 안성시 금산동,37.0156942,127.2692364,"금산동, 소현리, 안성시, 경기도, 17569, 대한민국",place,quarter,경기도 안성시
연지동,부산광역시 부산진구 연지동,35.1725741,129.0539533,"연지동, 부산진구, 부산광역시, 대한민국",boundary,administrative,부산광역시 부산진구
대천동,제주특별자치도 서귀포시 대천동,33.284129750000005,126.49086832820284,"대천동, 서귀포시, 제주특별자치도, 대한민국",boundary,administrative,제주특별자치도 서귀포시
서인동,경기도 안성시 서인동,37.006774,127.2694251,"서인동, 안성시, 경기도, 17583, 대한민국",place,quarter,경기도 안성시
석정동,광주광역시 남구 석정동,35.0854899,126.8161434,"석정동, 남구, 광주광역시, 61751, 대한민국",place,quarter,광주광역시 남구
아양동,경기도 안성시 아양동,37.0067402,127.2601692,"아양동, 안성시, 경기도, 17578, 대한민국",place,quarter,경기도 안성시
금석동,경기도 안성시 금석동,37.03416,127.26672,"금석동, 소현리, 안성시, 경기도, 17539, 대한민국",place,quarter,경기도 안성시
계동,경기도 안성시 계동,36.9875398,127.2665412,"계동, 안성시, 경기도, 17596, 대한민국",boundary,administrative,경기도 안성시
옥산동,경상북도 경산시 옥산동,35.82225,128.71972,"옥산동, 서부1동, 경산시, 경상북도, 38662, 대한민국",place,quarter,경상북도 경산시
사곡동,경기도 안성시 사곡동,37.04081,127.26434,"사곡동, 대덕면, 안성시, 경기도, 17539, 대한민국",place,quarter,경기도 안성시
도기동,경기도 안성시 도기동,36.99614,127.25964,"도기동, 구례리, 안성시, 경기도, 17595, 대한민국",place,quarter,경기도 안성시
당왕동,경기도 안성시 당왕동,37.0207338,127.2681625,"당왕동, 소현리, 안성시, 경기도, 17569, 대한민국",place,quarter,경기도 안성시
가사동,경기도 안성시 가사동,37.0153,127.28882,"가사동, 불현리, 안성시, 경기도, 17585, 대한민국",place,quarter,경기도 안성시
가현동,강원특별자치도 원주시 가현동,37.3873964,127.9295205,"가현동, 원주시, 강원특별자치도, 26334, 대한민국",place,quarter,강원특별자치도 원주시
신건지동,경기도 안성시 신건지동,37.01472,127.24822,"신건지동, 건지리, 안성시, 경기도, 17575, 대한민국",place,quarter,경기도 안성시
신소현동,경기도 안성시 신소현동,37.0184096,127.2570714,"신소현동, 소현리, 안성시, 경기도, 17572, 대한민국",place,quarter,경기도 안성시
신모산동,경기도 안성시 신모산동,37.02114,127.2455,"신모산동, 모산리, 안성시, 경기도, 17567, 대한민국",place,quarter,경기도 안성시
현수동,경기도 안성시 현수동,36.9962392,127.2849027,"현수동, 안성시, 경기도, 대한민국",boundary,administrative,경기도 안성시
발화동,경기도 안성시 발화동,36.99135,127.27949,"발화동, 안성시, 경기도, 17596, 대한민국",place,quarter,경기도 안성시
중리동,대전광역시 대덕구 중리동,36.3629656,127.4280754,"중리동, 대덕구, 대전광역시, 34395, 대한민국",boundary,administrative,대전광역시 대덕구
공도읍,경기도 안성시 공도읍,36.9915,127.17214,"공도읍, 안성시, 경기도, 17562, 대한민국",place,town,경기도 안성시
보개면,경기도 안성시 보개면,37.04525,127.30957,"보개면, 안성시, 경기도, 17509, 대한민국",place,town,경기도 안성시
금광면,경기도 안성시 금광면,36.98144,127.33277,"금광면, 안성시, 경기도, 17536, 대한민국",place,town,경기도 안성시
서운면,경기도 안성시 서운면,36.9428185,127.2553093,"서운면, 안성시, 경기도, 대한민국",boundary,administrative,경기도 안성시
미양면,경기도 안성시 미양면,36.97146,127.22164,"미양면, 안성시, 경기도, 대한민국",boundary,administrative,경기도 안성시
대덕면,전라남도 담양군 대덕면,35.23667,127.05384,"대덕면, 담양군, 전라남도, 57380, 대한민국",place,town,전라남도 담양군
양성면,경기도 안성시 양성면,37.07156,127.21486,"양성면, 안성시, 경기도, 17502, 대한민국",place,town,경기도 안성시
원곡면,경기도 안성시 원곡면,37.0498578,127.1376566,"원곡면, 안성시, 경기도, 17556, 대한민국",place,town,경기도 안성시
일죽면,경기도 안성시 일죽면,37.09139,127.47091,"일죽면, 안성시, 경기도, 17529, 대한민국",place,town,경기도 안성시
죽산면,전북특별자치도 김제시 죽산면,35.7721872,126.8138778,"죽산면, 김제시, 전북특별자치도, 54419, 대한민국",place,town,전북특별자치도 김제시
삼죽면,경기도 안성시 삼죽면,37.06798,127.36764,"삼죽면, 안성시, 경기도, 17514, 대한민국",place,town,경기도 안성시
고삼면,경기도 안성시 고삼면,37.0871,127.27054,"고삼면, 안성시, 경기도, 17505, 대한민국",place,town,경기도 안성시
북변동,경기도 김포시 북변동,37.6265192,126.7120016,"북변동, 김포시, 경기도, 10106, 대한민국",place,quarter,경기도 김포시
